Class,ObsCount,amplitude,beyond1st,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,kurtosis,max_slope,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,pair_slope_trend_last_30,percent_amplitude,percent_difference_flux_percentile,poly1_t1,poly2_t1,poly2_t2,poly3_t1,poly3_t2,poly3_t3,poly4_t1,poly4_t2,poly4_t3,poly4_t4,skew,small_kurtosis,std,stetson_j,stetson_k
SN,35,0.9984999999999999,0.4,0.12276731505367372,0.2950598730535301,0.46531016912676615,0.5454762654735004,0.7950023498154631,-1.0456641046713089,7.298489349931988,0.4688538775510202,0.08571428571428572,0.4857142857142857,0.5333333333333333,5.406192726268976,4.322361412364493,0.00024670170516768975,0.0002311615642435289,-2.8589007338826534e-08,0.0002570361366911085,-4.3883757690974356e-08,-1.9107780410909796e-11,0.00041167220663387735,1.457304807335863e-07,-1.796078332640475e-10,-1.2005663045934841e-13,0.32190502046437647,-3.284090909090909,0.5595941681179288,0.01020784464362536,0.818198898993436
AGN,358,1.1297499999999996,0.2709497206703911,0.14626768527484452,0.27907208126671584,0.4227202615858822,0.5481272411462962,0.7737672010639499,1.309373696972664,110.43315555944102,0.3048969570238103,0.11173184357541899,0.4692737430167598,0.43333333333333335,5.219620645115854,2.0228689597180702,-0.0002543277399119067,-0.00025602211586837166,1.0009048516703562e-07,-0.0005306863690219503,1.0806073597811853e-07,1.9973828802769708e-10,-0.0005272433754502416,1.6593967896106353e-07,1.9685363813881517e-10,-2.912463858754519e-14,0.8976267209604376,-3.0253758506092736,0.3959282450070431,1.1155983982250965,0.8010195795879105
AGN/SN?,48,1.0197500000000002,0.3958333333333333,0.11292415975862899,0.1960554135413315,0.3893093471892332,0.5813847405989928,0.8223732280746592,-0.629140123601696,8.781547434881825,0.4083175347222225,0.08333333333333333,0.4791666666666667,0.4666666666666667,8.736881434926593,4.857733091750743,9.807057138387937e-06,0.00015019572695798732,2.6289788938141277e-07,0.00023734162387692112,1.8175478069664685e-07,-1.0097448721472776e-10,0.0004996633232407744,6.264536238058857e-07,-6.118326734546865e-10,-4.703209234708692e-13,0.11798607304999513,-3.201449275362319,0.5013334105093216,0.3588092219794354,0.7765417760001125
AGN?,51,1.0552499999999991,0.35294117647058826,0.06654361264617112,0.12074590766466785,0.21077733950024807,0.3015964924282701,0.608718124965465,-0.36387689350358654,5.655440970200616,0.41847758554402203,0.0784313725490196,0.47058823529411764,0.4,18.386526359521977,9.769829163015135,-0.00018991305965660596,-0.00022984765637278407,-1.2977673706463974e-07,-0.0006055055448393909,9.64236223733511e-08,3.7161806256330176e-10,-0.0003349425267163807,6.122627067847198e-07,-2.7012574805177917e-11,-4.0025367677753297e-13,-0.43889099970015544,-3.188775510204082,0.5114974707621521,0.03713157305380793,0.7099121436140787
AGN,255,1.1824999999999992,0.3058823529411765,0.14960024836345726,0.24788796972296526,0.36998864346267696,0.524850145203194,0.6779242399471203,-0.20087271392995731,10.878075841971118,0.38219412226067,0.07058823529411765,0.5019607843137255,0.6,9.308607400626203,3.3569293847425725,-0.00015661313013650463,-0.00011151530299855053,1.580501060340526e-07,-0.0005677926100704553,3.7067811996063964e-07,3.7275736548583974e-10,-0.0006009695072672165,2.8253851970216386e-07,4.152831686721459e-10,5.283538227623401e-14,0.46273636234923715,-3.035761340109166,0.47375166648791556,0.4598788219649957,0.7805044068206115
CV,392,2.39445,0.16071428571428573,0.018359545100389733,0.035983740487128206,0.059102783993429345,0.08372746127151881,0.1394702284603526,12.349748472709368,10.735581504206193,0.32117478784880854,0.16071428571428573,0.5153061224489796,0.5,2047.093441536344,13.85466785123559,-0.00010338425422769381,-0.00010281626653740612,4.474056388571515e-08,-0.0004585993891249144,9.893904356741117e-08,2.4654494992497165e-10,-0.0005356534699191566,-3.0017751046739717e-07,3.196724127912604e-10,2.0258666168627315e-13,-3.0833599959601248,-3.0231560213565354,0.5821957950497569,1.3680915566649283,0.3565459067032136
AGN,150,1.1408000000000005,0.31333333333333335,0.13050270068046133,0.22443417001751306,0.37271914310737697,0.49457198157837956,0.7728331953515207,-0.3965636015456333,12.614659357396397,0.411013742222222,0.08666666666666667,0.49333333333333335,0.5333333333333333,16.28418718318649,4.212945097301295,-0.00025656987245465453,-0.00029204179727635533,-8.65328570864714e-08,-0.0002433786160616261,-1.407984301553805e-07,-4.818831713927528e-11,-6.404733278991243e-07,4.622363226820461e-08,-3.7837861050069475e-10,-1.92539901484036e-13,-0.023387832443379976,-3.0613623827909544,0.5068362362082852,0.10913199435424482,0.7306090693153834
SN,47,1.7863500000000005,0.3829787234042553,0.02171896715159353,0.03373328258145476,0.054859533315461555,0.0919183090551178,0.14314264034903804,0.22650592486043486,5.540660467435111,0.6229324581258489,0.0425531914893617,0.5319148936170213,0.5666666666666667,78.87300061113137,44.36149437534724,0.0005434381674516424,0.0002452206947626608,4.836136839638242e-07,0.0013493851548639216,5.487270071087167e-07,-8.864589297321181e-10,0.00046997272655954715,2.2618389517788206e-06,-2.5720751987890877e-10,-1.0070138245015208e-12,-0.3827088091223533,-3.206060606060606,0.7986775807731193,1.9573481970060822,0.6131159807865346
AGN,219,3.2670999999999992,0.2374429223744292,0.12039861526245073,0.2549852668763132,0.376718230475132,0.5109076187666375,0.7914254487864318,18.431429489122564,10.773142131674664,0.4278275056816997,0.0684931506849315,0.4748858447488584,0.5666666666666667,67576.16993552842,3.0948647023807108,-0.0002928066180922901,-0.00028414739719325946,2.5338174684932094e-08,-0.0003586409444122596,8.374741702104359e-08,6.739257161977785e-11,-0.000582526842846497,-3.3484980732059657e-07,3.896439742273234e-10,2.929666561221661e-13,-2.0021410512468556,-3.041730670762929,0.6088719607077073,0.5469062431649933,0.34728997580512366
Blazar/AGN,260,1.3181000000000012,0.2923076923076923,0.1495239147853032,0.31004741689188725,0.4385454688031887,0.5517947411620149,0.7660572523186826,-0.20532282009501968,8.484484095555127,0.4553418461538464,0.06153846153846154,0.5269230769230769,0.6,5.482611527055343,2.730296409468823,-0.00018351794958427838,-8.098632686003062e-05,5.350178446169915e-07,-0.0006292760341743785,7.800596789532199e-07,4.5829466539024745e-10,-0.0005794978025604588,9.527113148847407e-07,3.8871920849624425e-10,-1.0090067101241447e-13,0.719188208137301,-3.0350647000271467,0.5543661992933183,1.4065028951149516,0.8349477872069664
AGN,358,1.0961999999999996,0.3016759776536313,0.1426511634454305,0.2939518605128715,0.44525363260375683,0.5974446517649586,0.7760795746400715,0.65165660874796,12.375675149226662,0.29447208888611554,0.11173184357541899,0.5307262569832403,0.6,3.8506289486618055,1.9774403358740553,-0.00026655981656243234,-0.00026847912620561444,3.1700609669710377e-08,-0.00022703082752555462,2.992506388566167e-08,-2.9011973167998664e-11,-0.00023907553233282005,6.907742905171577e-07,-2.6571994376067096e-11,-3.3061095775457665e-13,0.7537298039974004,-3.0253758506092736,0.3727131039618663,1.443664758958222,0.8168220698486247
SN,33,1.1707999999999998,0.48484848484848486,0.04164322238742159,0.07465600173170929,0.15088747337620537,0.365330142246684,0.7768460509576134,-0.5522205178977662,2.7857587945664557,0.516962167125803,0.09090909090909091,0.5454545454545454,0.5666666666666667,28.840081159302077,19.085869254174526,-1.996955883659972e-05,-0.00012402288662395256,-2.788767296190985e-07,-0.0002644119212086894,-1.3991059035740726e-07,1.52553842984057e-10,-0.0012426696343265456,-1.7163996509308661e-06,1.6944029805185392e-09,1.301368088317018e-12,-0.5955649550169667,-3.303225806451613,0.637701230242682,0.35059227127490744,0.683366617173281
SN,206,1.9742999999999995,0.2961165048543689,0.042663363985274726,0.06790373135386969,0.12605530556605185,0.1883455850542483,0.33339984555992536,1.2572412516604579,14.762590927770368,0.49412121783391405,0.05339805825242718,0.49029126213592233,0.36666666666666664,179.0614071758874,16.39101028592011,3.6625393666821786e-05,3.290473551165412e-05,1.1116317315960056e-07,7.970384583299146e-05,1.047086550191918e-07,-3.7981747946637695e-11,8.442739635419366e-05,5.717641796422103e-07,-6.212412662415586e-11,-2.703053088585512e-13,-0.6310704162743519,-3.0444074181396696,0.656478666818417,0.6220042670830218,0.5879877933675101
SN,20,0.9484000000000012,0.3,0.1375156499897109,0.20288564647355103,0.31204668814713515,0.7034130287739783,0.947475528831322,-0.09022251388336944,2.7838736664467176,0.38889550000000117,0.1,0.5,0.3333333333333333,4.7330797206310145,2.858655103928176,-0.00021571990456419263,-0.00013329081817063356,4.069492118638967e-07,2.030592441001819e-05,3.782601253506908e-07,-1.6045468061585405e-10,-1.3808193901182634e-05,-7.134124783078552e-07,-2.3061008773509444e-11,8.37953533326015e-13,0.5281200498561718,-3.5392156862745097,0.5090098442590595,0.19124932938700115,0.7775959282024861
Unknown,87,0.9365500000000004,0.3103448275862069,0.16734637760117352,0.2859219090573291,0.43283972180894015,0.6008184208850378,0.6880394902810187,-0.6865608146631872,6.226830009659649,0.388205258290394,0.06896551724137931,0.45977011494252873,0.4666666666666667,4.440013782467293,2.777733179603618,-0.00021262587903029054,-2.6598911576327516e-05,1.4408947974449797e-07,3.539731664195789e-05,8.921071056365406e-07,3.397093590612929e-10,-0.0005950021873167826,1.761990742324825e-06,2.0121548334800375e-09,5.105020962845676e-13,0.41706109169661515,-3.107563025210084,0.4683313464062926,0.6676386904943973,0.8077172990020768
CV,287,2.276600000000001,0.20905923344947736,0.0002767319778170249,0.0005374660037823222,0.0010416576945247444,0.0028806873628711466,0.0939104118025507,2.113989837158684,9.507778666309736,0.8082662020905881,0.07317073170731707,0.519163763066202,0.4666666666666667,5256.750822566971,2716.816225179742,0.00014298996619853128,7.118762872184781e-05,-2.4461008191652517e-07,-0.0006086278846669436,-2.8128920395844133e-08,4.857133929491733e-10,-0.0006817697817994562,-2.45586332612482e-07,5.636209286753701e-10,1.1460332237274297e-13,-1.7661217113362326,-3.031727205337287,1.1389671430813675,9.86907834901245,0.6382612754743708
SN,198,0.7844999999999995,0.29797979797979796,0.12208264172413202,0.2020390463854067,0.30978020033998654,0.47464806096897677,0.7889878574033286,1.880589911619039,6.008386446476625,0.1717506274869911,0.16666666666666666,0.5050505050505051,0.5333333333333333,3.023925468150604,1.2721508721195591,-4.212549979303161e-05,-4.3630447670833415e-05,-4.153942085588814e-08,3.0425343918857983e-05,-4.820368099154672e-08,-6.447105423452177e-11,3.9082891602902494e-05,1.0488440606980058e-07,-7.637304181735719e-11,-9.018894320659387e-14,0.34917658178425387,-3.046232339089482,0.22988097705776758,0.115681799586645,0.7502112081277009
SN,7,2.0878999999999994,0.42857142857142855,0.5439852746624025,0.9083978580617382,0.9241994606813374,0.9400010633009368,0.9750386272537159,-2.607233449005215,0.697602834343239,1.814032653061224,0.2857142857142857,0.2857142857142857,0.06666666666666667,0.9999170913201414,0.21258424741345974,-0.0059620363042313775,-0.009410036186307707,-1.58651398606581e-05,-0.011418822800466277,1.1294145698375699e-09,3.347225568482416e-08,-0.3423663633252974,0.0002222996545202718,7.275874453378836e-06,1.1222975174494453e-08,0.42602686356827285,-5.4,1.9931387639552223,10.511739373068023,0.8986372965794887
Blazar,28,1.3969000000000005,0.5357142857142857,0.024304595618410977,0.044409867960006164,0.3306124966326266,0.537401101397972,0.8706097700216675,-1.1411106710972696,9.438971745302597,0.7376923469387752,0.10714285714285714,0.42857142857142855,0.4,51.251414809696165,48.14962089563632,-0.0011197003608058775,-0.0013232781075335537,-1.392518888820847e-06,0.0038875946057858437,-2.1936304287782555e-06,-1.0141278217167155e-08,0.005241262051816631,-7.886662864541828e-06,-1.1652673061226614e-08,1.0100834788869013e-11,-0.4747970518421344,-3.3646153846153846,0.8832588912927053,4.449287619183832,0.7377220339572176
QSO,164,1.3115000000000006,0.2926829268292683,0.0838882763412026,0.15964524844083167,0.29962198101132437,0.45741878436182964,0.6916040184588402,0.3063209802224116,12.194561333082913,0.3806228138013092,0.11585365853658537,0.4878048780487805,0.5333333333333333,18.816103790080238,3.759617516862328,-0.00018545141604523098,-0.0002435257682894816,-1.6866409718110527e-07,-5.659621782176566e-05,-3.0856003628210806e-07,-1.717892679306338e-10,-0.00010113650349398174,-3.743544249352955e-07,-1.1235169768097134e-10,5.1240396881425367e-14,0.23499899160224227,-3.0560156429721648,0.4943694270810451,0.24082095588597308,0.7195685040026014
SN,27,1.6015499999999996,0.4444444444444444,0.06689865570408705,0.09970739373897028,0.2536742672551524,0.46341528344546856,0.7407559088795477,-0.18979234333687112,9.36040204866054,0.6338735253772292,0.037037037037037035,0.48148148148148145,0.43333333333333335,84.72352082084053,13.713485906024635,-0.00024113869979370406,0.00020635066465286942,6.002926635012129e-07,-1.1646263910222951e-05,8.881428854548153e-07,2.671836058792352e-10,-2.7891519516508938e-06,8.994902516829274e-07,2.5288117301904866e-10,-1.0573115277160503e-14,-0.5107676327222881,-3.38,0.7823883624978579,0.965825533945918,0.6357515215357722
SN,283,1.6485999999999983,0.15901060070671377,0.09922952589144966,0.21970935838815744,0.3286759498643056,0.44932776903169014,0.7132860545943274,38.66670020048704,12.678050238511371,0.12994539325000976,0.26501766784452296,0.47703180212014135,0.43333333333333335,12.677288255958464,0.9149125465948909,-1.2100179579949565e-05,-1.210316339766203e-05,-4.438833278347598e-09,-7.556393063135557e-05,-6.531969290167821e-10,4.4603221858980464e-11,-6.148560033334204e-05,1.665000608575617e-07,3.226352809510439e-11,-8.24139588353519e-14,3.137586783368867,-3.032180986273513,0.21473583604398122,0.12625633008601506,0.6573495448516378
SN,341,1.5680999999999994,0.15249266862170088,0.10364798391166592,0.18270986393127311,0.26650025606234173,0.36862349734053035,0.5658465213925287,10.8111984431496,15.174167216152316,0.1713024586991855,0.23460410557184752,0.5190615835777126,0.43333333333333335,26.227013080779045,1.2688197811445028,-1.7882860358495604e-05,-1.0075110868325248e-05,5.1331145664308473e-08,-4.658502284439054e-05,5.917718354236553e-08,2.653151045192912e-11,-2.882790402578204e-05,2.0492357799601799e-07,4.3382235583365985e-12,-7.205114750584819e-14,-0.5323310502908508,-3.0266534010577577,0.29542083391597385,0.4980891683287472,0.5255745060166688
SN?,274,4.208399999999999,0.18248175182481752,0.1008088121958321,0.17200941610771603,0.25417911848527275,0.43382320361417864,0.642839952840113,52.77092462483664,15.010378727559205,0.3666939181629282,0.09854014598540146,0.49635036496350365,0.4666666666666667,4432409.560639139,3.3941842572771983,-0.00011211417552178618,-0.00011786897007911626,-6.800668805501189e-08,-0.00016399950595658662,-6.557604146601985e-08,3.2346860586772226e-11,-0.0001637353084516295,-6.264824019346161e-08,3.2094291094206596e-11,-1.457306618686397e-15,-4.601665378996788,-3.0332510310397223,0.607958971247376,0.20227800424841508,0.43045143264049557
Flare,15,1.2443500000000007,0.4666666666666667,0.020143475090517973,0.03542347636072836,0.0761957536429485,0.17523452784839785,0.5774602731517171,0.07106576844371437,5.36474943016897,0.5944453333333333,0.13333333333333333,0.6,0.3,50.582216507230825,34.84968477863557,-0.0006395640197235287,-0.0007888526913199858,-2.963485828573169e-07,-0.0007127666977322616,-3.603733101821067e-07,-7.044889767585158e-11,0.0003625035613518279,3.625868694066417e-07,-1.4902939435173932e-09,-8.85819854810138e-13,-0.9457029495476803,-3.769230769230769,0.7586177839302467,1.372116182594644,0.6338238342394917
SN,125,1.06555,0.36,0.05957253857158558,0.16124588001937243,0.2520411448116652,0.41308187962287946,0.734236059670883,-0.36783744768108484,11.381248992681432,0.36307136000000056,0.128,0.512,0.5,10.638580103443399,4.724020097942121,-3.811149202339043e-05,-4.712136202067435e-05,-2.6241960621413428e-08,-0.00025735211494079763,8.84823517826586e-08,1.8449184206911137e-10,-0.00024008612301269392,1.3067797494912894e-07,1.6230150368319175e-10,-2.5913678013972643e-14,-0.01718963399126309,-3.073970411835266,0.46547860853104756,-0.028592520759361174,0.7347017385913999
SN,332,2.18135,0.3463855421686747,0.016626239812083565,0.029857473707343832,0.05706885565823369,0.20281124049405222,0.6638598469495085,0.8765060997843253,12.13275899658415,0.4941800297575856,0.10240963855421686,0.5030120481927711,0.4666666666666667,759.6503674845521,27.96033723612059,-0.00029295889280273334,-0.0003006500137498612,-4.018871525468328e-08,-0.0008399636108692411,1.4689811691107911e-07,4.1039614721179637e-10,-0.0011814775287844258,-9.73729048466254e-07,8.061612785576805e-10,6.154138627651999e-13,-0.8625460955754598,-3.0273832550428295,0.6654562306800893,2.168276428094019,0.5864117714881057
AGN,379,1.6154499999999992,0.287598944591029,0.10443610283979152,0.19645728080172503,0.31624673448508056,0.49653356441270025,0.7280949874640593,0.8328776136667617,20.16930129403124,0.3285434353701245,0.10026385224274406,0.49604221635883905,0.43333333333333335,38.554873505556294,3.289642140945191,-0.00030075618690825917,-0.0003024142079204594,-8.688149915184915e-09,-0.0005463833417630163,6.888382080750255e-08,1.8166299785325346e-10,-0.0005112378355206315,1.763492950494176e-07,1.4308328727552275e-10,-5.843133608597349e-14,0.31592779004466387,-3.0239573339353236,0.4265906805169486,0.9846799564825772,0.7644482388891185
